79,58,-147
81,58,-149
85,61,-139
83,59,-141
84,65,-147
85,57,-162
83,64,-141
78,59,-146
81,55,-140
89,53,-143
85,66,-153
89,65,-145
85,57,-144
77,55,-149
83,57,-144
83,59,-153
83,59,-153
83,59,-153
84,60,-149
78,57,-137
81,58,-143
84,63,-138
96,65,-145
81,60,-145
85,57,-144
86,55,-140
89,60,-147
87,61,-141
85,61,-157
85,61,-157
78,69,-153
77,60,-140
79,53,-145
78,61,-155
84,63,-147
90,59,-146
74,55,-149
83,61,-146
81,65,-145
79,58,-145
81,63,-136
81,63,-136
84,55,-145
80,54,-139
78,64,-148
78,61,-146
74,51,-145
84,53,-136
74,55,-145
85,54,-141
92,59,-151
83,52,-146
83,52,-146
83,52,-146
80,57,-146
86,63,-143
85,64,-155
85,61,-155
83,59,-139
80,54,-153
87,47,-141
84,58,-145
83,64,-141
84,63,-152
89,55,-147
89,55,-147
89,55,-147
74,55,-145
98,58,-145
81,58,-145
84,60,-147
80,52,-146
90,57,-151
76,61,-151
80,64,-139
84,65,-147
85,61,-146
85,61,-146
85,61,-146
87,57,-144
79,63,-147
87,64,-135
85,52,-139
91,63,-138
81,67,-154
87,59,-144
85,59,-146
93,58,-145
87,59,-144
74,63,-149
74,63,-149
81,58,-152
73,57,-146
81,51,-149
81,55,-145
86,51,-147
87,57,-151
78,54,-146
89,63,-143
84,55,-140
83,64,-153
81,48,-145
81,48,-145
81,48,-145
84,55,-145
83,57,-153
80,59,-146
77,58,-143
86,53,-145
80,52,-144
79,53,-152
80,54,-146
79,58,-143
80,57,-146
80,57,-146
80,57,-146
78,47,-146
78,50,-139
73,45,-151
80,47,-148
76,47,-144
77,46,-140
83,54,-151
73,42,-148
64,40,-160
65,36,-159
57,21,-167
57,21,-167
57,21,-167
42,16,-167
41,25,-168
49,21,-157
40,11,-169
34,3,-163
28,0,-167
23,4,-164
13,-5,-172
-1,-3,-168
-1,-13,-170
-1,-13,-170
-1,-13,-170
-29,-25,-175
-26,-26,-169
-30,-21,-180
-34,-17,-181
-41,-29,-191
-49,-30,-185
-59,-35,-173
-61,-38,-178
-74,-29,-186
-80,-35,-171
-84,-44,-177
-84,-44,-177
-115,-36,-172
-110,-39,-184
-119,-27,-181
-122,-44,-175
-142,-26,-185
-138,-32,-175
-147,-30,-183
-155,-34,-188
-162,-17,-181
-168,-21,-176
-174,-32,-165
-174,-32,-165
-174,-32,-165
-187,-16,-176
-198,-5,-163
-209,-7,-171
-218,-4,-160
-218,-4,-167
-228,4,-153
-224,-1,-152
-229,5,-154
-237,9,-146
-245,17,-154
-245,17,-154
-245,17,-154
-260,32,-156
-262,32,-149
-271,27,-147
-268,33,-146
-282,30,-141
-273,38,-141
-285,35,-151
-286,46,-145
-289,45,-146
-283,48,-147
-295,39,-138
-295,39,-138
-287,45,-141
-289,61,-151
-302,55,-143
-304,54,-153
-301,54,-144
-288,46,-161
-292,52,-148
-295,46,-152
-287,47,-139
-281,55,-154
-281,55,-154
-281,55,-154
-283,46,-156
-285,38,-148
-287,50,-162
-274,39,-165
-276,36,-149
-269,22,-154
-268,23,-146
-270,26,-155
-264,10,-156
-247,7,-146
-239,11,-144
-239,11,-144
-239,11,-144
-218,-4,-139
-206,-7,-141
-192,-19,-139
-188,-25,-131
-175,-26,-144
-163,-23,-148
-160,-22,-159
-146,-25,-152
-143,-27,-147
-138,-22,-140
-138,-22,-140
-138,-22,-140
-108,-32,-147
-92,-42,-141
-85,-28,-137
-86,-29,-143
-79,-34,-136
-61,-28,-141
-49,-26,-146
-47,-21,-146
-39,-22,-152
-39,-20,-140
-17,-20,-149
-8,-13,-143
-4,-9,-148
-10,-10,-138
10,3,-143
11,4,-146
19,7,-137
20,10,-136
27,29,-129
29,8,-140
52,23,-125
42,26,-128
42,26,-128
42,26,-128
58,41,-129
68,54,-123
67,60,-129
74,60,-127
83,73,-130
92,64,-125
89,84,-129
98,84,-133
104,95,-130
98,89,-133
98,89,-133
116,107,-123
111,111,-130
116,111,-130
116,126,-132
124,125,-131
119,132,-131
127,127,-138
131,134,-131
135,138,-137
133,145,-132
133,142,-130
133,142,-130
133,142,-130
130,159,-137
138,167,-127
138,167,-143
133,171,-132
147,176,-139
131,179,-136
138,177,-124
143,184,-129
150,198,-129
149,197,-132
149,197,-132
149,197,-132
147,197,-128
144,197,-137
140,216,-123
143,208,-124
133,216,-130
149,216,-116
143,215,-127
141,220,-133
148,215,-133
140,231,-119
144,221,-125
144,221,-125
136,229,-138
150,232,-122
142,238,-128
149,238,-132
147,240,-128
150,237,-129
141,244,-122
137,247,-137
147,245,-135
149,257,-128
153,256,-138
153,256,-138
153,256,-138
138,279,-129
140,276,-130
146,275,-136
150,275,-131
140,278,-132
141,279,-133
137,283,-130
128,295,-125
134,308,-129
124,5,-122
124,310,-122
124,310,-122
127,322,-127
122,320,-129
123,324,-130
131,318,-127
128,324,-139
116,316,-139
110,341,-140
121,335,-135
124,337,-133
116,347,-139
117,351,-138
117,351,-138
117,351,-138
104,357,-139
108,360,-145
112,360,-147
108,368,-143
110,363,-145
98,372,-143
103,377,-140
96,384,-147
98,377,-149
86,389,-136
86,389,-136
84,399,-136
79,401,-136
84,401,-143
81,399,-143
73,412,-146
66,416,-144
60,411,-133
60,418,-133
65,413,-140
59,428,-139
52,438,-132
52,438,-132
52,438,-132
46,442,-127
35,433,-123
36,444,-140
33,447,-132
29,449,-138
27,439,-140
17,453,-131
33,445,-135
27,453,-145
24,461,-147
24,461,-147
24,461,-147
22,446,-154
23,462,-153
22,446,-145
20,456,-147
20,463,-147
26,455,-157
20,461,-133
16,455,-128
23,457,-139
21,452,-128
23,445,-139
23,445,-139
23,450,-141
16,452,-125
21,450,-132
14,450,-123
28,450,-119
29,444,-113
28,440,-103
19,436,-100
19,438,-105
21,440,-107
21,436,-109
21,436,-109
21,436,-109
24,449,-122
28,447,-123
23,447,-123
24,444,-124
13,446,-122
19,450,-123
17,444,-120
17,446,-127
27,444,-113
16,455,-116
16,455,-116
16,455,-116
11,457,-121
23,450,-119
21,447,-119
14,447,-112
14,452,-114
14,438,-112
19,450,-125
22,442,-117
21,447,-130
29,456,-138
26,445,-139
26,445,-139
26,445,-139
43,437,-143
34,439,-136
55,420,-129
57,421,-132
66,405,-139
74,401,-133
83,390,-125
103,377,-127
85,371,-123
90,364,-132
90,364,-132
90,364,-132
115,332,-129
124,332,-127
116,333,-123
127,322,-127
131,318,-133
127,315,-131
127,322,-127
125,324,-130
143,308,-120
130,314,-121
123,321,-128
123,321,-128
123,321,-123
124,313,-120
125,319,-128
134,313,-127
130,326,-116
124,322,-127
127,313,-124
133,312,-130
131,313,-124
130,305,-128
134,320,-127
134,320,-127
134,320,-127
123,307,-125
128,309,-125
129,318,-120
118,307,-128
123,314,-130
119,318,-124
121,326,-121
123,321,-116
122,337,-131
123,340,-130
123,340,-130
104,345,-128
112,346,-129
104,343,-130
109,345,-128
109,347,-114
106,359,-130
104,362,-128
103,358,-122
102,369,-123
108,360,-127
90,381,-125
90,381,-125
90,381,-125
87,364,-121
96,389,-129
90,381,-128
79,387,-115
67,396,-122
84,403,-122
73,405,-119
72,401,-124
68,412,-123
64,400,-125
64,400,-125
64,400,-125
53,406,-131
57,419,-125
57,419,-130
49,421,-123
43,420,-120
43,420,-131
52,421,-128
46,422,-129
55,425,-131
41,432,-129
48,427,-131
48,427,-131
48,427,-131
34,437,-122
40,426,-130
39,442,-129
40,433,-121
36,425,-124
38,440,-132
29,442,-131
28,440,-130
22,437,-129
19,445,-130
19,445,-130
19,445,-130
13,453,-131
13,446,-115
7,457,-130
10,446,-124
-2,457,-128
2,452,-125
-7,464,-119
-5,453,-124
-23,469,-128
-22,470,-120
-28,469,-128
-48,482,-122
-48,489,-127
-51,480,-122
-61,471,-128
-73,483,-132
-81,480,-129
-76,488,-116
-93,475,-122
-86,492,-124
-108,489,-131
-111,486,-128
-111,486,-128
-111,486,-128
-128,490,-123
-127,494,-120
-142,486,-130
-153,484,-124
-149,483,-128
-154,488,-128
-157,477,-122
-172,480,-131
-182,467,-123
-194,478,-130
-194,478,-130
-194,478,-130
-206,467,-130
-206,476,-119
-219,465,-113
-211,474,-123
-209,464,-130
-223,462,-125
-207,456,-122
-204,471,-125
-209,474,-125
-211,476,-121
-203,477,-131
-203,477,-131
-205,480,-129
-214,470,-122
-214,458,-120
-218,469,-121
-225,474,-130
-220,450,-121
-224,465,-122
-226,465,-133
-222,458,-131
-237,462,-121
-237,462,-121
-237,462,-121
-244,455,-116
-248,446,-122
-257,442,-122
-254,445,-128
-264,439,-129
-266,440,-130
-266,436,-132
-276,432,-120
-282,428,-125
-274,427,-115
-287,416,-123
-287,416,-123
-302,403,-131
-296,400,-130
-311,393,-130
-314,384,-140
-332,371,-141
-317,360,-143
-331,356,-140
-323,350,-137
-343,341,-136
-340,330,-143
-339,324,-137
-339,324,-137
-339,324,-137
-351,309,-130
-353,302,-139
-355,296,-136
-353,281,-130
-369,260,-133
-359,279,-140
-359,258,-131
-357,256,-138
-361,252,-141
-362,237,-147
-362,237,-147
-362,237,-147
-357,222,-143
-358,204,-139
-363,209,-141
-353,202,-132
-363,183,-135
-357,184,-136
-362,187,-145
-362,177,-140
-343,175,-138
-355,167,-140
-342,169,-141
-342,169,-141
-342,169,-141
-345,141,-140
-345,146,-136
-338,141,-143
-343,148,-140
-350,134,-145
-339,135,-141
-336,129,-136
-332,126,-141
-342,128,-141
-345,125,-140
-345,125,-140
-345,125,-140
-349,116,-144
-337,138,-151
-347,122,-147
-350,141,-140
-344,145,-141
-343,158,-138
-349,154,-146
-345,160,-140
